UN201605090004,"2016-05-09 00:39:00",仁德區,交通運輸,號誌故障,"仁德區保安路一段與台一線交叉口 號誌",717台灣台南市仁德區保安路一段與台一線交叉口,22.9229165,120.2248468
UN201605090006,"2016-05-09 01:10:00",安平區,違規停車,違規停車,"安平區平生路59號 違規停車","臺南市平生路 59號",23.00091,120.164218
UN201605090008,"2016-05-09 01:19:00",中西區,違規停車,違規停車,"中西區府連路117號旁巷弄內 法華街71巷5號　　違規停車",臺南市中西區府連路117號,22.983859,120.210397
UN201605090010,"2016-05-09 01:28:00",安南區,噪音舉發,妨礙安寧,"安南區安和路四段123號 妨礙安寧",安南區安和路四段123號,23.0532269,120.2184779
UN201605090025,"2016-05-09 07:21:00",東區,違規停車,違規停車,"東區崇德路189-261號 違規停車",701台灣台南市東區崇德路189-261號,22.978692150419551,120.22088530793462
UN201605090029,"2016-05-09 07:41:00",北區,違規停車,違規停車,"北區南園街101巷34弄105號前方以及34弄口  違規停車",臺南市北區南園街101巷34弄105號,23.008715,120.227863
UN201605090056,"2016-05-09 08:41:00",安南區,路燈故障,9盞以下路燈故障,"安南區安中一街19號旁的轉角(靠近北安二街)  路燈故障",臺南市安南區安中一街19號,23.034414,120.205863
UN201605090057,"2016-05-09 08:40:00",東區,髒亂及汙染,其他汙染舉發,"東區崇道路140號 噪音汙染",臺南市東區崇道路140號,22.972034,120.229487
UN201605090066,"2016-05-09 08:57:00",善化區,動物救援,犬貓急難救援,"善化區南科九路1之39號 犬貓救援",臺南市善化區南科九路1之39號,23.121045,120.279396
UN201605090073,"2016-05-09 09:08:00",東區,道路維修,路面下陷、凹陷,"東區東和路45號 路面下陷",臺南市東區東和路45號,22.99854,120.229499
UN201605090078,"2016-05-09 09:17:00",永康區,違規停車,違規停車,"永康區小東路591巷 違規停車",710台灣台南市永康區小東路591巷,22.999868512744225,120.23700993508099
UN201605090099,"2016-05-09 09:48:00",東區,違規停車,違規停車,"東區東門路二段28-30號中間 違規停車",臺南市東區東門路二段28-30號,22.986298,120.219474
UN201605090119,"2016-05-09 10:30:00",永康區,違規停車,違規停車,"永康區中正路545號周邊.888號對面 違規停車",永康區中正路545號周邊.888號對面,23.039302684303685,120.23944437503815
UN201605090122,"2016-05-09 10:37:00",永康區,違規停車,違規停車,"永康區新中街 違規停車",永康區新中街,23.036261436584848,120.24046227335931
UN201605090126,"2016-05-09 10:34:00",北區,道路維修,路面坑洞,"北區開元路229號(聯邦銀行) 路面坑洞",臺南市北區開元路229號,23.007516,120.220245
UN201605090127,"2016-05-09 10:36:00",安南區,髒亂及汙染,場所連續噪音,"安南區海環街615號 噪音",臺南市安南區海環街615號,23.043237,120.18486
UN201605090137,"2016-05-09 10:57:00",安南區,髒亂及汙染,空氣汙染,"安南區海佃路四段490巷27號旁空地  空氣汙染",臺南市安南區海佃路四段490巷27號,23.064816,120.173805
UN201605090154,"2016-05-09 11:39:00",中西區,違規停車,違規停車,"中西區開山路 違規停車",開山路,22.9884387,120.2080123
UN201605090159,"2016-05-09 11:43:00",新營區,民生管線,電信孔蓋鬆動、電信線路掉落、電信桿傾倒,"新營區中正路397號前面100公尺以內 電信函箱突出",臺南市新營區中正路397號,23.32256,120.315844
UN201605090160,"2016-05-09 11:45:00",永康區,違規停車,違規停車,"永康區中正七街27號周邊 違規停車",永康區中正七街27號周邊,23.039998116717015,120.24003144353628
UN201605090169,"2016-05-09 11:59:00",歸仁區,髒亂及汙染,空氣汙染,"歸仁區中山路一段1巷30號(塑膠工廠) 空汙",臺南市歸仁區中山路一段1巷30號,22.962069,120.313187
UN201605090172,"2016-05-09 12:13:00",北區,動物救援,犬貓急難救援,"北區佑民街111號 動物救援",臺南市北區佑民街111號,22.999931,120.206941
UN201605090190,"2016-05-09 13:13:00",永康區,違規停車,違規停車,"永康區小東路591巷 違規停車",710台灣台南市永康區小東路591巷,22.9998439,120.236984
UN201605090193,"2016-05-09 13:14:00",東區,違規停車,違規停車,"東區自由路二段26號 違停",臺南市東區自由路二段26號,22.971226,120.23774
UN201605090197,"2016-05-09 13:32:00",永康區,違規停車,違規停車,"永康區中正路545號 890號周圍 違規停車","永康區中正路545號 890號周圍",23.03977535659208,120.23892235010862
UN201605090198,"2016-05-09 13:35:00",東區,騎樓舉發,騎樓舉發,"東區大同路一段173號 騎樓舉發",701台灣台南市東區大同路一段173號,22.9848276,120.2111621
UN201605090209,"2016-05-09 14:00:00",東區,交通運輸,號誌秒差調整,"東區前鋒路上大學路口與小東路口 號誌秒差調整",臺南市前鋒路上的汽車交通號,22.99057,120.212494
UN201605090211,"2016-05-09 14:02:00",中西區,違規停車,違規停車,"中西區中山路164巷 違規停車",700台灣台南市中西區中山路164巷,22.99449063934701,120.20996823906898
UN201605090234,"2016-05-09 14:43:00",善化區,違規停車,違規停車,"善化區民生路268號旁 違規停車",臺南市善化區民生路268號,23.130743,120.299184
