UN201609190001,"2016-09-19 00:14:00",新營區,噪音舉發,場所連續噪音,"新營區建業路跟興農街 廟會鞭炮噪音",新營區建業路興農街,23.2982468,120.3084433
UN201609190007,"2016-09-19 01:20:00",北區,噪音舉發,妨害安寧,"北區北成路20巷1弄28號  妨害安寧",臺南市北區北成路20巷1弄28號,23.01944,120.211941
UN201609190013,"2016-09-19 04:23:00",永康區,動物救援,犬貓急難救援,"永康區中山南路344號 狗受傷",永康區中山南路344號,23.0157921,120.2363093
UN201609190014,"2016-09-19 05:21:00",六甲區,噪音舉發,妨害安寧,"六甲區中正路422巷7號  妨害安寧",臺南市六甲區中正路422巷7號,23.227712,120.351213
UN201609190024,"2016-09-19 08:02:00",永康區,髒亂及汙染,環境髒亂,"永康區埔園街315～327號前 髒亂及汙染",臺南市永康區埔園街315^327號,23.032842,120.251341
UN201609190027,"2016-09-19 08:09:00",官田區,髒亂及汙染,空氣汙染,"官田區隆本里忠孝街13巷28號 養雞臭味",官田區隆本里忠孝街13巷28號,23.1960229,120.3167647
UN201609190032,"2016-09-19 08:21:00",中西區,違規停車,違規停車,"中西區萬昌街興華街 違規停車",萬昌街興華街,22.9920556,120.2105878
UN201609190034,"2016-09-19 08:22:00",中西區,違規停車,違規停車,"中西區青年路城隍街民權路 違規停車",青年路城隍街,22.9919116,120.2090264
UN201609190036,"2016-09-19 08:23:00",東區,違規停車,違規停車,"東區北門路一段  違規停車",東區北門路一段,22.9932589,120.2116579
UN201609190047,"2016-09-19 08:41:00",安平區,道路維修,路樹傾倒,"安平區府前三街130號對面 路樹傾倒",臺南市安平區府前三街130號,22.994897,120.185748
UN201609190067,"2016-09-19 09:05:00",中西區,路燈故障,9盞以下路燈故障,"中西區中正路359號/中正路347號 路燈不亮",臺南市中西區中正路359號,23.003839,120.180559
UN201609190068,"2016-09-19 09:04:00",南區,路燈故障,9盞以下路燈故障,"南區金華路一段420巷13跟15號中間 路燈故障",臺南市南區金華路一段420巷13跟15號,22.971526,120.191592
UN201609190069,"2016-09-19 09:07:00",白河區,路燈故障,9盞以下路燈故障,"白河區玉豐里17號 路燈不亮",臺南市白河區玉豐里17號,23.383369,120.425487
UN201609190073,"2016-09-19 09:11:00",東區,路燈故障,9盞以下路燈故障,"東區崇仁街65號前 路燈不亮",臺南市東區崇仁街65號,22.983856,120.223847
UN201609190087,"2016-09-19 09:18:00",永康區,違規停車,違規停車,"永康區中華路58巷70號周圍 違規停車",永康區中華路58巷70號,23.002219895491358,120.23814283311366
UN201609190097,"2016-09-19 09:23:00",安南區,道路維修,路樹傾倒,"安南區安和路四段300號 路樹傾倒",臺南市安南區安和路四段300號,23.057107,120.218789
UN201609190122,"2016-09-19 09:52:00",南區,路燈故障,9盞以下路燈故障,"南區興南街330號-331號中間 路燈故障不亮",臺南市南區興南街330號,22.919155,120.179313
UN201609190130,"2016-09-19 09:59:00",東區,騎樓舉發,騎樓舉發,"東區仁東街54號 騎樓舉發",東區仁東街54號,22.97058063550059,120.237489665451
UN201609190143,"2016-09-19 10:18:00",東區,道路維修,路樹傾倒,"東區崇德一街74號  路樹傾倒",臺南市東區崇德一街74號,22.981228,120.220701
UN201609190152,"2016-09-19 10:32:00",歸仁區,民生管線,停電、漏電、電線掉落、孔蓋鬆動,"歸仁區保大路三段270號 電線掉落",臺南市歸仁區保大路三段270號,22.998528,120.276141
UN201609190154,"2016-09-19 10:35:00",永康區,違規停車,違規停車,"永康區中正六街台南應用科大周圍(5號對面到77號對面)  違規停車",永康區中正六街,23.036675497072796,120.2374779805541
UN201609190161,"2016-09-19 10:42:00",安南區,路燈故障,9盞以下路燈故障,"安南區開安五街13號  路燈",臺南市安南區開安五街13號,23.049428,120.226259
UN201609190165,"2016-09-19 10:49:00",中西區,路燈故障,9盞以下路燈故障,"中西區民族路二段76號之7前面 路燈故障不亮",臺南市中西區民族路二段76號,22.994726,120.20925
