UN201903250004,"2019-03-25 00:44:53",永康區,動物救援,犬貓急難救援,"永康南大附中門口前 犬救援",臺南市永康區中山南路948號,23.023038,120.255238
UN201903250007,"2019-03-25 01:07:45",佳里區,噪音舉發,妨害安寧,"佳里區延平路268巷17號 妨害安寧",臺南市佳里區延平路268巷17號,23.160003,120.179088
UN201903250012,"2019-03-25 01:46:05",中西區,噪音舉發,妨害安寧,"中西區府前路二段208號 妨害安寧",臺南市中西區府前路二段208號,22.991757,120.192411
UN201903250027,"2019-03-25 08:09:59",永康區,違規停車,違規停車,"永康區中華路58巷52號   違規停車",臺南市永康區中華路58巷52號,23.001829,120.237398
UN201903250032,"2019-03-25 08:31:01",北區,髒亂及汙染,其他汙染舉發,"北區公園路750號   髒亂及汙染",臺南市公園路750號,23.009437,120.210683
UN201903250044,"2019-03-25 09:10:49",中西區,違規停車,違規停車,"中西區民族路二段59-63、47號及對面48、66號 違規停車",臺南市中西區民族路二段59號,22.994308,120.209991
UN201903250046,"2019-03-25 09:13:21",東區,道路維修,路面下陷、凹陷,"東區裕義路618號 路面凹陷",臺南市東區裕義路618號,22.978465,120.247869
UN201903250068,"2019-03-25 09:57:39",北區,民生管線,,"北區公園路583號之1  電信孔蓋噪音",臺南市北區公園路583號,23.01087,120.210761
UN201903250079,"2019-03-25 10:28:59",中西區,違規停車,違規停車,"中西區民權路二段47號   違規停車",臺南市中西區民權路二段47號,22.994105,120.205732
UN201903250090,"2019-03-25 11:04:29",安南區,髒亂及汙染,空氣汙染,"安南區安和路一段496巷1弄69號 空氣汙染",臺南市安南區安和路一段496巷1弄69號,23.036205,120.215911
UN201903250098,"2019-03-25 11:18:04",中西區,騎樓舉發,騎樓舉發,"中西區青年路175號的騎樓 騎樓舉發",臺南市中西區青年路175號,22.991831,120.210413
UN201903250111,"2019-03-25 12:01:37",中西區,騎樓舉發,騎樓舉發,"中西區民族路二段123號騎樓 騎樓舉發",臺南市中西區民族路二段123號,22.994818,120.20799
UN201903250116,"2019-03-25 12:21:41",永康區,違規停車,違規停車,"永康區中華路58巷52號 違規停車",臺南市永康區中華路58巷52號,23.001829,120.237398
UN201903250124,"2019-03-25 12:48:53",北區,違規停車,違規停車,"704台南市北區海安路三段572號 違規停車",臺南市北區海安路三段572號,23.011998,120.200802
