UN201903250004,"2019-03-25 00:44:53",永康區,動物救援,犬貓急難救援,"永康南大附中門口前 犬救援",臺南市永康區中山南路948號,23.023038,120.255238
UN201903250007,"2019-03-25 01:07:45",佳里區,噪音舉發,妨害安寧,"佳里區延平路268巷17號 妨害安寧",臺南市佳里區延平路268巷17號,23.160003,120.179088
UN201903250012,"2019-03-25 01:46:05",中西區,噪音舉發,妨害安寧,"中西區府前路二段208號 妨害安寧",臺南市中西區府前路二段208號,22.991757,120.192411
UN201903250027,"2019-03-25 08:09:59",永康區,違規停車,違規停車,"永康區中華路58巷52號   違規停車",臺南市永康區中華路58巷52號,23.001829,120.237398
UN201903250032,"2019-03-25 08:31:01",北區,髒亂及汙染,其他汙染舉發,"北區公園路750號   髒亂及汙染",臺南市北區公園路750號,23.009437,120.210683
UN201903250044,"2019-03-25 09:10:49",中西區,違規停車,違規停車,"中西區民族路二段59-63、47號及對面48、66號 違規停車",臺南市中西區民族路二段59號,22.994308,120.209991
UN201903250046,"2019-03-25 09:13:21",東區,道路維修,路面下陷、凹陷,"東區裕義路618號 路面凹陷",臺南市東區裕義路618號,22.978465,120.247869
UN201903250068,"2019-03-25 09:57:39",北區,民生管線,,"北區公園路583號之1  電信孔蓋噪音",臺南市北區公園路583號,23.01087,120.210761
UN201903250079,"2019-03-25 10:28:59",中西區,違規停車,違規停車,"中西區民權路二段47號   違規停車",臺南市中西區民權路二段47號,22.994105,120.205732
UN201903250090,"2019-03-25 11:04:29",安南區,髒亂及汙染,空氣汙染,"安南區安和路一段496巷1弄69號 空氣汙染",臺南市安南區安和路一段496巷1弄69號,23.036205,120.215911
UN201903250098,"2019-03-25 11:18:04",中西區,騎樓舉發,騎樓舉發,"中西區青年路175號的騎樓 騎樓舉發",臺南市中西區青年路175號,22.991831,120.210413
UN201903250111,"2019-03-25 12:01:37",中西區,騎樓舉發,騎樓舉發,"中西區民族路二段123號騎樓 騎樓舉發",臺南市中西區民族路二段123號,22.994818,120.20799
UN201903250116,"2019-03-25 12:21:41",永康區,違規停車,違規停車,"永康區中華路58巷52號 違規停車",臺南市永康區中華路58巷52號,23.001829,120.237398
UN201903250124,"2019-03-25 12:48:53",北區,違規停車,違規停車,"704台南市北區海安路三段572號 違規停車",臺南市北區海安路三段572號,23.011998,120.200802
UN201903250133,"2019-03-25 13:17:09",東區,違規停車,違規停車,"東區中華東路三段341號    違規停車",臺南市東區中華東路三段341號,22.973915,120.22284
UN201903250165,"2019-03-25 14:31:08",安平區,路燈故障,9盞以下路燈故障,"中西區民權路三段447巷1號對面  路燈不亮",臺南市中西區民權路三段447巷1號,22.998829,120.187632
UN201903250176,"2019-03-25 14:51:41",安平區,違規停車,違規停車,"安平區中華西路二段7號   違規停車",臺南市安平區中華西路二段7號,22.986827,120.186376
UN201903250240,"2019-03-25 17:39:27",北區,違規停車,違規停車,"北區成功路282號 違規停車",臺南市北區成功路282號,22.999621,120.201843
UN201903250244,"2019-03-25 17:52:44",永康區,髒亂及汙染,空氣汙染,"永康區大灣路1014號 空氣汙染",臺南市永康區大灣路1014號,22.999921,120.253194
UN201903250261,"2019-03-25 18:37:15",永康區,違規停車,違規停車,"永康區中華路58巷52號 違規停車",臺南市永康區中華路58巷52號,23.001829,120.237398
UN201903250263,"2019-03-25 18:38:58",中西區,違規停車,違規停車,"中西區府緯街37號 違停",臺南市中西區府緯街37號,22.983784,120.198863
UN201903250275,"2019-03-25 19:30:31",中西區,路燈故障,9盞以下路燈故障,"中西區府前一街105號 路燈故障",臺南市中西區府前一街105號,22.995071,120.187677
UN201903250276,"2019-03-25 19:32:41",中西區,違規停車,違規停車,"中西區民族路二段48號 違規停車",臺南市中西區民族路二段48號,22.994597,120.210777
UN201903250279,"2019-03-25 19:41:42",永康區,違規停車,違規停車,"永康區中華路58巷52號 違規停車",臺南市永康區中華路58巷52號,23.001829,120.237398
UN201903250284,"2019-03-25 19:51:07",中西區,路燈故障,9盞以下路燈故障,"中西區協和街199號 路燈故障",臺南市中西區協和街199號,23.002167,120.193285
UN201903250289,"2019-03-25 20:14:47",中西區,騎樓舉發,騎樓舉發,"中西區西華南街46號 騎樓舉發",臺南市中西區西華南街46號,22.993964,120.209545
UN201903250290,"2019-03-25 20:15:31",中西區,騎樓舉發,騎樓舉發,"中西區民族路二段123號 騎樓舉發",臺南市中西區民族路二段123號,22.994818,120.20799
UN201903250317,"2019-03-25 22:44:57",安平區,髒亂及汙染,空氣汙染,"安平區安北路152巷7號/146巷1之2號 空氣汙染",臺南市安平區安北路152巷7號,23.003728,120.161205
